share,نصیب,cold,space,text
Iraq,عراق,Islamic,formation,united
northern,شمالی,radio,occupied,club
social,اجتماعی,small,televised,Greece
possible,امکان پذیر,willing,Mosque,country
transformation,تبدیل,post,foot,Saltanat
art,هنر,orchard,idle,University
family,عیال,sultan,necessary,obstruction
human,وابسته بانسان,why,general,Ibrahim
son,خلف,effective,Greece,include
network,شبکهایی,August,knowledge,old
Imam,امام,stating,specific,queen
solar,خورشیدی,nowadays,early,go
center,کانون,growth,boy,laugh
increase,ترقی کردن,television,definition,but also
salary,مقرری,stranger,social,subscriber
return visit,بازدید,beautiful,descended from Emam Reza,last
Hasan,حسن,importance,ignorance,technical
region,بوم,late,far,use
ministry,وزارت,united,dry,bitter
soldier,سپاهی,best,zinc,middle
appraisal,دید زدن,row,office,birth
number,نمره,family,that,English
soul,جان,order,outside,strong
side,جانبی,fracture,Ordibehesht,May
receipt,دریافتی,cause,prince,registeration
decade,دهه,known,availability,stop
world,سرای,beginning,system,Esmail
no,هیچ,early,shi'a,energy
such a,آنچنان,reach,bottom,occupied
organ,آلت,directorship,father,right
thriving,آباد,careful,announcement,possible
there,آنجل,ugly,good,republic
they,آنها,paying attention,red,music
Afghanistan,افغانستان,daytime,occupied,body
Khorasan,خراسان,agreement,court,loaded
mason,حجار,seaport,whenever,kindness
literature,ادبیات,mud,ugly,seen
creature,آفریده,conflict,new,view
born,متولد,friend,gallows,Tehran
Fars,فارس,dry,in order to,left
spreading,نشر,sad,orient,old
thirty,عدد سی,friend,late,Iran
operation,عملکرد,service,worst,compilation
performer,کننده,weak,Islam,poetry
directorship,ریاست,hour,therefore,winter
spirit,الکل,elections,stage,limit
hill,ماهور,beneath,subsequent,other
engineering,مهندسی,lawful,Hey,closed
volume,جلد,she,poetry,hour
materials,مصالح,tower,uncertain,closed
grail,جام شراب,ignorance,awak,small
family,عیال,blood,asleep,nowadays
normal,عادی,diplomatic,unknown,tool
power,قدرت,story,free,motive
understanding,تفهم,warm,open,moon
presence,حضر,valve,season,Abdullah
style,سبک,hour,profession,times more
even,جفت,stop,society,religious
story,داستان گفتن,beneath,go,style
elections,انتخابات,point,ugly,five
instrumental,سازی,scarcity,area,last
time,زمان,case,new,known
way,وسایل,Ordibehesht,ceremony,A.D.
father,ابوی,straight,unit,monthly
through,از توی,discovery,lawful,out
exist,بودن,your,prisoner,minister
state,ایالت,polishing,society,she
Esfehan,اصفهان,recognition,big,exist
isle,جزیره,large,too,unit
local,موضعی,Khorasan,Kurdistan,bottom
million,میلیون,published,interpretation,small
went,رفت,late,young,study
designing,طرح ریزی,scattering,ton,include
result,ثمر,illness,management,state
mud,گل آلود کردن,ignorance,expression,strong
help,مدد کردن,hajji,distance,God
visible,پدیدار,the other,seyyed,person
poetry,اشعار,weather,station,palace
cause,علت,professor,between,palace
percentage,مرابحه,solar year,hill,early
medical profession,دکتری,end,beautiful,lazy
birth,ولادت,newspaper,outside,paint
movement,جنبش,Canada,young,some
professor,اولو,presence,born,end
near,نزدیک,old,project,cases
outside of,بیرون,profit,sour,human
lunar,قمری,outside of,knowledge,Shahrivar
types,انواع,similar to,west,city
past,ماسبق,Rome,sun,except
other,نوع دیگر,off,Abdullah,rural district
unit,یکه,awak,similar to,idle
growth,رویش,requirement,Dey,mother
India,هندستان,sources,northern,Asia
China,چین,personality,friend,seen
obstruction,پاگیر,,theater,published
society,انجمن,relevant,ugly,capital
man,من,small,last,court
known,برملا,small,side,stop
winning,برد,Japan,leadership,bitter
area,سطح,state,December,start
river,رودخانه ای,prison,twenty,Ibrahim
side,جانبی,ignorance,obstruction,seizure
economic,اقتصادی,support,boy,counted
Russia,روسیه,beautiful,outside,gulf
base,فرومایه,inhabitant,trohpy,structure
specially for,ویژه,conditions,for some time,strong
only,یگانه,go,open,January
college,دانشسرا,prisoner,including,war
speed,شتاب,Nur,wet,big
minister,وزیر,careless,unknown,Farhang
little,اندازه کم,scared,new,rose garden
state,ایالت,good,every,one
after,بعد از,covering,given,various
wet,مرطوب,Persian,return,training
orient,شرق,out,cold,new
fresh,تازه کردن,subject,include,like
illness,دردمآندی,China,large,free will
Qoran,قرآن,TRUE,side,night
currently,فعلا,way,winter,stem
size,اندازه,lawful,petroleum,young
inspection,معاینه,imaginary,relevant,gallows
school,تربیب کردن,king,sweet,importance
incoming,واردشونده,must,small,yet
number,نمره,flat,biography,reason
providing,ارایه,interpretation,mathematics,won
Reza,رضا,found,system,personality
body,هیکل,crooked,London,residential
management,کارفرمانی,uncertain,Yemen,easy
Dey,دی,science,off,outside of
science,علم,give,early,surely
total,کل,orchard,way,son
agriculture,برزگری,girl,steady,real
seen,دیده,kind,brave,lawful
spreading,نشر,palace,brave,road
requirement,مقرره,hand,hot,view
Seine,سن,night,ugly,green
manner,سبک,Africa,illegal,lazy
military,لشکری,beautiful,but,energy
letter,نامه,tall,mathematics,Rome
polishing,پرداخت,ancient,good,utilization
illustration,نمایش,skilled,october,remembering
attack,تهاجم کردن,humane,small,respect
system,سیستم,worthiness,road,resident
well-known,مشهور,power,transportation,hospital
society,انجمن,above,republic,queen
cases,قضایا,off,summer,New York
last,پایستن,Ibrahim,fight,beginning
inspection,معاینه,writer,inside,ignorance
artistic,باهنر,laugh,three,centers
reduction,کاهش,country,straight,TRUE
visage,رخسار,recent,warm,city
division,جدایی,nations,with,historic
gallows,صلابه,April,stop,off
urban,شهری,medical profession,seriously,TRUE
publisher,ناشر,Aban,Mehr,electric
old,موسفید,new,awak,office
some,مقداری,everybody,prince,hot
piece,عدد,your,specially for,very
project,طرح,then,foreigner,while
industrial,اهل صنعت,flat,old,way
plant,دستگاه,then,sweet,big
supreme,عالی,probability,Asia,look
Egypt,مصر,official,sad,probability
Pavlavi,پهلوی,beautiful,surface,winter
stone,حجر,creation,rank,France
sake,خاطر,instruction,publishing,beginning
hour,ساعته,million,death,neigborhood
religion,کیش,careful,and,start
Tabriz,تبریز,october,special,rewards
market,فروشگاه,Germanic,winter,Dollar
rank,رست,new,Iran,post
season,پرادویه کردن,decision,village,with
ancient.,باستان,distance,every,regarding
girl,بنت,rarely,Paul,sun
records,پرونده,historic,rear,scared
willing,مایل,side,sour,new
Mahmud,محمود,center,suggestion,good
knowledge,دانش,start,same,thirty
expression,اظهار,foreigner,top,zinc
height,بلندی,certain,chemical,thriving
area,سطح,unknown,beautiful,speech
scattering,پراکندگی,even,mean,westerner
performance,اجرا,gulf,lawful,study
inside,به داخل,sign,prevention,actress
release,رها ساختن,legacy,well-known,Australia
surely,بطور حتم,voice,city,topic
king,سلطان,hand,age,between
England,انگلیس,real,sign,itself
spouse,همخواب,score,effective,outside
relation,رابطه,cry,all,
child,کودک,monetary,decision,woman
transfer,واگذارکردن,subject,Dollar,zone
special,ویژه,similar,old,view
affairs,مصالح,ministry,the same,beautiful
reaction,معرفی,sun,river,free
foreigner,غریب,the other,beginning,descended from Emam Reza
sign,امضا کردن,social,boy,those
Nur,نور,small,rose garden,world
eye,چشم,functions,state,union
energy,انرژی,limited,hot,children
definition,تعریف,governmental,near,easy
five,بش,list,kind,singer
give,دادن,start,opposite,group
square,مربع,start,orchard,lunar
provision,توشه,what,start,beautiful
Abbas,عباس,month,exclude,newspaper
target,آماج,slow,stop,including
use,مصرف,iron,top,spring
structure,ساختمان,girl,best,so far
prescription,دستورالعمل,collaboration,easy,post
distance,مسافت,struggle,ten,correlated
nowadays,امروزه,cultural,friend,official
ton,تن,beautiful,ugly,life
excess,بالابود,boy,ancient.,black
transportation,حمل و نقل,village,certain,truth
word,واژه,sweet,state,so far
matter,امر,bank,awak,April
explanation,توجیه,go,tongue,piece
murdered,فریس,large,Iraq,trip
night,لیله,source,March,gone
start,عزیمت کردن,piece,in,various
specific,مشخص,uncertain,top,receipt
topic,مبح,Meshed,good,kind
ten,ده,body,united,same
white,بیضاء,relative,philosophy,law
March,مارس,sea,Taraneh,crooked
marriage,ازدواج,period,target,product
stage manager,کارگردان,visible,beautiful,famous
first,نزست,end,go,imprison
kilometer,کیلومتر,first,translation,former
soil,خاک,Arab,old,queen
model,مدل سازی,music,many,beautiful
yet,درعین حال,matter,Reza,brave
Paul,پل,release,college,availability
short,کوتاهمدت,race,Mr.,early
Ibrahim,ابراهیم,king,someone,July
rate,نرخ,year,beginning,open
residential,مسکونی,negative,beautiful,selection
age of,سالگی,lawful,imaginary,system
economy,صرفه جویی,exposition,source,normal
trip,سفر,basis,in,specially for
January,ژانویه,family,visage,include
square,مربع,education,very,beautiful
likeness,مثال,go,lazy,writer
Mehdi,مهدی,simple,end,new
territory,قلم رو,French,season,sour
philosophy,فلسفه,April,society,beneath
truth,حقیقت,trip,sweet,economy
view,منظره,correct,finally,new
memory,خاطر,God,after,square
october,اکتبر,outside,without,Fars
God,باریتعالی,on,yours,parliament
person,نفر,weak,urban,beautiful
Ziad,زیاد,state,six,old
Britain,بریتانیا,share,piece,Hey
festival,عید,sign,found,beautiful
fracture,شکست,discovery,moon,young
general,عام,prescription,parliament,fracture
against,بر علیه,solution,go,ton
born,متولد,above,side,small
fundamental,اساسی,surface,selection,first
type,گون,happy,no,old
river,رودخانه ای,individuals,five,environment
public,عموم,friend,remaining,today
worth,مقدار,out,manner,sexual
humane,انسانی,governmental,education,town
system,سیستم,so far,religious,start
architecture,معماری,unique,end,free
rest,باقیمانده,,small,young
prominent,برجسته,standard,only,because
route,خط سیر,economic,story,lazy
someone,کسی,idle,right,profit
she,ایشان,last,schedule,four
Mehr,مهر,effective,recognition,product
demise,درگذشت,unit,respect,town
poet,شاعر,compilation,attack,industrious
French,فرانسوی,importance,proximity,go
expansion,گسترش,go,reduction,world
radio,رادیویی,strong,technical,right
April,آوریل,way,God,supreme
loaded,پر,winter,new,lunar
opposite,محاذی,money,neigborhood,thriving
position,جاه,biography,because,warm
blood,خون,like,square,kind
some,مقداری,operations,end,formation
probability,احتمال,valley,sun,sheik
November,نوامبر,southern,human,New York
intention,قصد,theater,religious,paint
education,آموزشی,first,professor,historic
often,اکثر اوقات,method,large,summer
like,همانند,kind,country,Europe
private,شخصی,what,beautiful,previous
handle,دستگیره,ugly,on,stranger
skilled,ورزیده,England,topic,Nur
December,آذرماه,independent,piece,revolution
Omar,عمر,winter,black,straight
typical,نوعی,illegal,temper,English
Dollar,دلار,Akbar,cold,economy
whenever,وقتی,ignorance,third,expensive
return,باز گشتن,then,profit,ceremony
collaboration,همدستی,but also,boy,for some time
governmental,حکومتی,execution,lazy,view
profession,حرفه,obstruction,participation,rules
televised,تلویزیونی,resulting,old,situation
Soviet Union,اتحاد شوروی,something,bank,lawful
ancient,قدیم,nations,zone,universal
registeration,ثبت,sign,plant,spirit
named,موسوم,most,include,happy
motive,انگیختار,stomach,Hossein,far
order,امر,truth,summer,week
seven,یک هفتم,rewards,electric,illustration
primitive,اولیه,government,trust,Persian
seaport,شهر ساحلی,asleep,guitar,petroleum
race,نژاد,off,reply,share
counted,شمرده,nations,new,nowadays
operations,عملیات,love,performance,poet
trust,اعتماد,uncertain,person,March
total,کل,matter,French,imaginary
area,سطح,situation,Mohammed,age
discovery,اکتشاف,the majority of,small,girl
Yemen,یمن,out,supply,go
new,حادث,release,careful,born
exposition,توضیح,study,standard,score
because,چونکه,whoever,trade,end
support,هواداری کردن,support,dam,subject
surrounding,احاطه,winter,often,above
based on,برحسب,late,Esfehan,large
petroleum,نفت خام,discovery,Gilan,ugly
point,اشارهکردن,rewards,spread,resistance
low,پایین,free,method,stop
star,نشان ستاره,sediment,outside of,individuals
museum,موزه,distribution,weak,movie theater
environment,دوروبر,big,ugly,year
park,پردیز,special,in,similar to
successful,نیک فرجام,turkish,scared,science
minute,دقیقه,old days,old,distance
necessary,الزامی,environment,small,there
twenty,بیست,end,then,system
present,عطیه,first,published,architecture
yours,مال شما,problems,seriously,with
singer,سراینده,lazy,what,phantom
physics,فیزیک,related,reduction,area
sea,دریا,girl,wet,representative
Japan,ژاپن,top,birth,library
remembering,ذکر,height,crooked,result
street,خیابان فرعی,square,petroleum,rate
sale,فروش,availability,return,rules
diary,تاریخچه,young,winning,hot
rear,پشت,novel,start,similar
New York,نیو یورک,named,everybody,often
contemporary,همزمان,monetary,play,stratum
orchard,باغ,old,winning,diary
treatment,طرز عمل,written,transformation,country
conditions,شرایط,month,like,speed
Italy,ایتالیا,except,professor,after
movie theater,سینما,paint,scientific,warm
industries,صنایع,result,girl,first
independence,ناوابستگی,certain,tool,successful
February,بهمن,treatment,late,sentence
warm,گرم کردن,contrary,Greece,successful
tir,تیر,ignorance,united,go
old days,قدیم,ugly,outside,scared
occupied,اشغال شده,determination,late,asteroid
style,سبک,text,mason,subsequent
royal,پادشاهی,october,doctor,universal
year old,ساله,seizure,province,through
found,تاسیس کردن,science,southern,soul
turkish,ترک,Tabriz,relevant,import
Paris,پاریس,end,must,beautiful
text,متن,time,family,conflict
determination,عزم,agriculture,God,spreading
June,ژوئن,Khan,read,victory
mother,مام,original,architecture,profit
proximity,جوار,Germanic,cry,park
place,جای,science,independence,cheap
middle,میانی,best,Esmail,televised
religious,خشک مقدس,black,six,sun
capital,سرستون,passing,good,inside
month,برج,dam,computer,team
second,ثانیه,subject,fundamental,beginning
February,بهمن,industrious,,rewards
interior,درون,oriental,asleep,portrait
tremor,لرزه,half,except,paint
prisoner,زندانی,national,large,river
structure,ساختمان,table,outside,prisoner
winning,برد,through,decade,like
corps,سپاه,uncertain,seven,decision
descended from Emam Reza,رضوی,old,spreading,industrious
time,زمان,published,flat,go
spots,نقاط,cause,born,space
report,خبر دادن,share,certain,New York
energetic,دارای انرژی,time,october,corps
right,یمین,Reza,foot,imprison
seriously,جدا,expansion,guitar,route
services,خدمات,idle,Qom,out
age,سن,services,monetary,old
by,بدست,Korea,original,Khan
gulf,خلیج,universal,factors,upon
mother,مام,official,text,sediment
Abdullah,عبدالله,resident,Korea,one
office,اداره,April,famous,minute
subsequent,لاحق,last,sweet,free
universal,جامع,article,someone,May
stage,مرحله,stop,flight,area
sea,دریا,black,size,Mahmud
series,سریال,Egypt,race,your
politics,دیپلوماسی,,limited,far
prison,هلفدان,kilometer,organization,queen
manner,سبک,beautiful,reach,mother
utilization,به کارگیری,idle,free,Kurdistan
model,مدل سازی,above,respect,awak
tool,ابزار,tir,various,far
olympic,المپیک,beautiful,sour,night
thrust,نیروی پرتاب,,visibility,north
tall,رشید,friend,king,establishment
order,امر,isle,Mehdi,first
thereafter,بدانوسیله,give,ancient.,ugly
article,مقاله,bitter,Afghanistan,mathematics
education,آموزشی,for some time,sweet,brave
your,تو,right,beautiful,inhabitant
rarely,ندرتا,surely,cheap,utilization
gone,رفته,Meshed,Afghanistan,August
ceremony,جشن,born,registeration,palace
industry,صنعت,appearance,import,october
watery,آب زیپو,stop,rarely,asteroid
soft,لمس,Mohammed,side,illness
television,تلویزیون,beautiful,word,ignorance
but also,بلکه,beautiful,seven,ignorance
shi'a,شیعه,lawful,reduction,network
leadership,چاوشی,Abdullah,first,foundation
neigborhood,محله,based on,basis,late
six,شش,original,America,tune
in group,گروهی,trade,standard,descended from Emam Reza
domain,حوزه,thirty,union,intention
today,امروز,inhabitant,beneath,threshold
finally,منته,old,out,movement
geographical,جغرافیایی,prisoner,excess,summer
lack,ناقص بودن,last,California,organization
prince,فرمانروای مطلق,old,rule,in
institution,موسسه,special,subject,known
strength,توان,Ziad,warm,extra
Pope,پاپ,system,certain,shi'a
office,اداره,Saltanat,thermometer,ruling
different,متمایز,to,energy,famous
respect,محترم داشتن,someone,club,twenty
musical instrument,ساز,nowadays,profession,off
for some time,مدتی,Shahrivar,thousand,system
green,خرم,or,daytime,certain
library,کتابخانه,stop,straight,related
tied,بسته,loaded,green,based on
therefore,بدلیل آن,father,story,beginning
sultan,سلطان,order,straight,area
August,اوت,scattering,bottom,wet
TRUE,مقرون به حقیقت,out,city,sacred
periodical,نشریه دوره ای,country,talented,presence
Arab,عرب,in,primary,demise
tree,شجره,busy,face,union
stomach,معده,outside of,cultural,imprison
all,همه,old,winter,cry
fire,آتش,red,structure,science
subordinate,زیردست,young,too,necessary
tune,کوک زدن,distribution,civil,training
Germanic,آلمانی,Esfehan,truth,out
second,ثانیه,red,isle,collaboration
service,خدمتگاری,January,gloomy,short
steady,محکم,cry,finding,truth
ready,تیار,machine,winning,resistance
sacred,وقف شده,ton,report,above
take,بر مالیدن,republic,A.D.,new
import,کالای وارده,bitter,release,rules
like,همانند,ignorance,seyyed,bad
bring up,بمیان آوردن,imaginary,bad,hour
monetary,پولی,televised,literary,on
murder,قتل,friend,steering wheel,Nur
rank,رست,north,new,their
reason,برهان آوردن,treatment,daytime,what
surname,ورنام,known,new,matter
civil,حقوقی,book,California,agriculture
Turkey,ترکیه,cry,tir,inside
present,عطیه,beginning,Hey,happy
contrary,عکس,children,urban,steady
May,مه,handle,imprison,four
Greece,یونان,seaport,Mohammad Reza,professor
with,به همراه,military,beginning,tied
tradition,سنت,surrounding,proximity,revolution
relations,روابط,Iran,bitter,Saheb
ranks,مناسب,cultural,base,free
weather,آب و هوا,end,official,museum
limited,وعده دار,market,talented,go
defense,دفاع,defense,real,and
traditional,سنتی,united,by,September
Saudi Arabia,عربستان,Mosque,portrait,percentage
importance,اهمیت,million,Persian,performance
Rome,روم,face,term,machine
simple,بسیط,ignorance,imaginary,do
Kerman,کرمان,late,easy,early
Korea,کره,kind,first,one
profit,فایده,perception,reason,Aban
love,عاشق,Yemen,illness,until
left,چپ,step,imported,in
usually,معمولا,top,cold,out
novel,جدید,nowadays,movement,old
martyr,شهید,Arabic,bank,team
sun,هور,truth,military,closed
struggle,تقلا,small,political party,but
combination,اختلاط,small,that,inside
Greek,یونانی,Turkish,they,determination
protection,حرز,polishing,last,structure
trade,سودا,model,Japan,bad
situation,موقع,stranger,rarely,hot
space,فضایی,old,bottom,size
after,بعد از,Italy,fresh,Asia
principles,اصول رعیتی,combination,speech,system
ceremony,جشن,valley,Kurdistan,top
imperial,سلطنتی,Asia,sign,announcement
nations,ملل,ugly,sake,Reza
mankind,جنس بشر,left,ship,schedule
establishment,جایگیری,rear,far,music
half,نصف,best,principles,interior
step,پازدن,busy,old,including
limit,حد,lawful,foundation,made
shine,درخشش,queen,reason,all
temper,آب دیدگی,top,cultural,agriculture
one another,هر یک,contemporary,place,Saudi Arabia
space,فضایی,stranger,August,remaining
Asia,آسیا,story,kilometer,cold
July,ژوئیه,protection,factors,girl
result,ثمر,subscriber,gallows,stroke
hard,مشکل,king,area,Australia
end,انقطاع یافتن,political party,usually,imprison
relation,رابطه,knowledge,mean,ugly
various,متعدد,ignorance,stop,asleep
rules,قوانین,remaining,education,lazy
size,اندازه,southern,idle,profit
income,دخل,on,period,sheik
report,خبر دادن,Khan,former,intention
London,لندن,then,always,thrust
centers,مراکز,out,actress,sea
red,مهمره,stem,resulting,free
numbers,ارقام,product,ministry,ugly
monthly,ماهانه,collection,expensive,reply
except,باستثنای,tall,left,mold
biography,زیستنامه,Tehran,center,performance
weight,وزنی,respect,cases,busy
independent,مطلق,April,closed,museum
Meshed,مشهد,house,sun,summer
scarcity,قحطی,moon,sweet,June
victory,ظفر,production,prisoner,surely
perception,مشاهده,in,knowledge,availability
young,برنا,they,scared,cold
gauze,گازپانسمان,kilometer,December,Ordibehesht
literary,ادبیاتی,China,utilization,imaginary
Saheb,صاحب,Tabriz,new,numbers
whoever,آنکه,receipt,help,interior
correlated,مرتبط,military,petroleum,book
solution,گشودگی,beautiful,weak,team
remaining,مابقی,little,hard,what
won,برده,technical,release,small
effective,کاری,reply,former,strong
Qom,قم,loaded,unconditional,beautiful
spring,بهار,new,relative,girl
free will,آزادی اراده,report,text,Greek
correct,غلط گرفتن,hot,sour,stop
so far,تابحال,NASA,sour,political party
former,سابق,beginning,verdict,cause
ship,کشتی,moon,son,without
hundred,عدد صد,the other,education,knowledge
talented,بااستعداد,Russia,beautiful,Tehran
situation,موقع,sour,then,diary
foot,پا,tremor,bring up,Esfehan
brother,اخ,tree,such a,Masood
some,مقداری,China,sweet,straight
tower,برج,off,blood,end
guitar,گیتار,last,after,queen
sometimes,بعضی مواقع,imperial,out,worst
subject,موکول به,November,subscriber,laugh
relative,ربطی,base,descended from Emam Reza,surrounding
technical,فنی,black,last,likeness
voice,آوا,space,land,beautiful
Canada,کانادا,state,named,end
Mr.,آقای,turkish,hospital,April
visibility,قابلیت دیدن,moon,position,kind
education,آموزشی,united,for some time,numbers
decision,جزم,necessary,cold,son
Mohammad Reza,محمدرضا,under,second,negative
training,شاگردی,moon,probability,area
manager,کارفرمان,eight,white,free
standard,علامت,out,sea,tongue
former,سابق,side,monetary,lazy
subscriber,مشترک,ranks,iron,too
prevention,پیشگیری,resumption,take,reach
recent,تازه,sweet,Hasan,size
something,یک چیزی,entered,special,hundred
recognition,تشخیص,sacred,under,threshold
word,واژه,Esfand,southern,laugh
most,اغلب,left,surrounding,Mohsen
conflict,نبرد,singer,bad,but
superior,مافوق,unknown,severe,large
union,صنفی,specially for,summer,careful
valley,وادی,fight,art,education
increase,ترقی کردن,paying attention,Turkey,album
leader,زعیم,representative,stranger,fracture
championship,مسابقه قهرمانی,Mr.,kind,religious
Internet,اینترنت,straight,off,free
stem,ساقه,musical instrument,energetic,official
lack,ناقص بودن,best,beautiful,start
speech,نطق,bad,mean,famous people
resistance,استحکام,easy,large,therefore
score,چوبخط,Sinai Mountain,previous,December
similar to,بر طبق,rarely,start,situation
Said,سعید,the other,what,best
Mordad,مرداد,tongue,scared,real
permission,اذن,land,friend,one
mathematics,ریاضیات,small,worth,monthly
Shahrivar,شهریور,times more,united,University
Ziba,زیبا,start,management,united
resulting,منجر,wet,Seine,typical
security,وثیقه,brave,length,country
resident,ساکن,state,probability,they
have,برخوردار بودن,prescription,ugly,state
phantom,ظاهر فریبنده,education,visage,electric
plan,برنامه,olympic,Masood,out
reply,پاسخ,idle,summer,requirement
road,راه,first,interpretation,ugly
message,پیغام,number,lawful,hard
Esmail,اسماعیل,Seine,contrary,expression
results,عواقب,November,participation,probability
iron,اتو کردن,off,Mr.,last
passing,سبقت,military,manager,results
based on,برحسب,awak,leader,sometimes
bank,بانک,valley,nations,view
very,خیلی,supreme,easy,Persian
California,کالیفرنیا,series,organization,idle
personality,صفت شخص,star,six,park
machine,دستگاه,known,registeration,area
look,منظر,hill,sign,bitter
electric,برقی,possible,frontier,white
availability,دست یابی,start,period,communist
guidance,راهنمایی,hospital,four,domain
what,چه,winning,tree,shine
study,درس خواندن,closed,University,mean
hajji,حاج,Turkish,moon,on
station,ایستگاه,dry,philosophy,idle
flight,پرواز,presence,imprison,play
inequality,نابرابری,straight,sea,different
such as,مانند,foundation,asleep,early
immigration,جلای وطن,professor,treatment,method
why,برای چه,last,stop,white
problems,مسائل,certain,professor,excess
famous,معروف,spring,uncertain,exclude
spring,بهار,rank,December,million
itself,خودش,soldier,then,last
Turkish,ترکی,Greek,human,thereafter
money,مسکوک,river,moon,nowadays
winner,فاتح,white,leader,young
news agency,خبرگزاری,happy,China,in
verdict,حکم,published,legacy,surrounding
religious,خشک مقدس,festival,reply,born
computer,کامپیوتر,like,stranger,neigborhood
stratum,چینه,sacred,growth,technical
friend,دوست کردن,May,cold,best
Azar,آذر,Ali,why,collaboration
province,شهرستان,Said,literature,small
on,به روی,face,happy,outside
sediment,ته نشین,war,Said,perception
start,عزیمت کردن,market,scared,Asia
eight,ثامن,Afghanistan,official,ugly
dependent,نامستقل,daytime,materials,previous
person,نفر,release,thousand,message
union,صنفی,orient,project,republic
read,خواندن,story,marriage,model
product,حاصل ضرب,mankind,start,passing
basis,مبنا,soccer,role,play
chemical,شیمیایی,several,trace,relations
worthiness,شایستگی,without,surname,special
dam,سد,last,ugly,with
flat,تخت,friend,happy,Fars
rukh,رخ,various,rank,agreement
pond,دریاچه,other,word,friend
previous,قبلی,week,Mr.,designing
widespread,همه جاگیر,stratum,like,south
solar year,شمسی,sultan,worst,Seine
straight,سهی,present,inside,activity
Australia,استرالیا,big,industrious,September
suggestion,اظهار عقیده,television,numbers,bring up
red,مهمره,crooked,expensive,Africa
always,دائما,imprison,case,five
portrait,نقاشی,world,lazy,technical
truth,حقیقت,northern,,transformation
sexual,جنسی,trip,outside of,like
week,هفت روز,trace,like,after
Aban,آبان,France,many,ship
primary,اولیه,study,old,translation
steering wheel,چرخ سکان,Imam,awak,mankind
covering,غشاوت,successful,late,then
frontier,سرحد,municipality,resulting,Esfand
last,پایستن,one another,eye,she
fight,زد و خورد,with,born,hot
severe,عنیف,piece,Saltanat,closed
wealthy,متنعم,in,office,availability
Saltanat,سلطنت,Australia,state,black
theater,تئاتر,economy,weak,turkish
intensity,شدت,motor,play,upon
Taraneh,ترانه,Korea,oriental,Iran
protection,حرز,one another,Shahrivar,mother
uderstood,مفهوم,careful,winter,far
supply,تهیه کردن,end,do,formation
Akbar,اکبر,visage,motive,Ahmed
united,موتلف,elections,lawful,situation
palace,دولت سرا,rank,imprison,diary
table,جدول,over,biography,Internet
communist,کمونیست,imprison,Asia,awak
instruction,دستورگان,cheap,system,far
factors,عوامل,on,summer,god
court,دربار,small,known,world
Ordibehesht,اردیبهشت,portrait,shi'a,land
unique,یکه,Asia,become,education
similar,تالی,dry,several,Africa
Mohsen,محسن,production,summer,letter
compilation,همگردانی,requirement,free,bitter
mold,قالب,early,regarding,office
rose garden,گلزار,certain,protection,soccer
imported,ورودی,beneath,winning,reason
Gilan,گیلان,unknown,Qoran,surface
post,پست,what,providing,sources
include,حاوی بودن,announcement,some,Mohammad Reza
stating,اشعار,Omar,way,most
Africa,آفریقا,Canada,security,more
project,طرح,solar year,cold,historic
based on,برحسب,open,release,cultural
special,ویژه,between,small,idle
distribution,سرشکنی,awak,structure,Saudi Arabia
representative,هیات نمایندگی,result,something,age of
kindness,ترحم,in,society,Ziad
reach,رسیدن,like,foreigner,busy
superior,مافوق,unknown,percentage,old
regarding,عطف به,therefore,lawful,new
Masood,مسعود,straight,moon,census
valve,شیر,California,republic,spouse
motor,موتور,prison,murdered,electric
Musavi,موسوی,girl,manner,performer
execution,اجراء,nominee,one another,yet
ruling,حکم فرما,primary,closed,period
probability,احتمال,side,covering,inside
nominee,نامزد,ranks,mean,awak
Esfand,اسفند,eye,until,worth
famous people,مشاهیر,exclude,above,management
functions,اعمال,go,middle,illegal
interpretation,تعبیر,including,steady,area
Kurdistan,کردستان,Mohammed,queen,straight
approval,تیید,extra,king,participation
legacy,میراث,happy,go,Turkish
municipality,بلدیه,careful,various,brave
hospital,مریضخانه,University,hundred,awak
idle,عاطل,for some time,idle,asleep
busy,مشغول,beginning,foundation,Ziad
illegal,غیرقانونی,Islam,rural district,team
lawful,بربستی,sources,ignorance,winning
imaginary,تخیلی,boy,parliament,tree
real,راستین,mud,gloomy,awak
imprison,زندانی کردن,Shah,easy,religious
free,بیعوض,recognition,Arab,lawful
include,حاوی بودن,country,busy,weak
exclude,مستثنی کردن,civil,religious,to
left,چپ,whoever,correct,trohpy
right,یمین,subject,prominent,second
careful,با ملاحظه,standard,busy,one
careless,بی توجه,careful,place,go
beginning,بدایت,spirit,situation,reason
end,انقطاع یافتن,some,over,sour
beginning,بدایت,portrait,careless,small
end,انقطاع یافتن,outside of,city,necessary
stay,نقطه اتکاء,Germany,selection,creation
go,رفتن,young,ugly,month
stop,توقف,strong,different,radio
go,رفتن,asleep,January,gallows
straight,سهی,beautiful,radio,slow
crooked,معوج,money,perception,return visit
in,توی,period,Saheb,ceremony
out,افشا شده,mother,seizure,contrary
inside,به داخل,in order to,real,legacy
outside,برونی,definition,country,tradition
kind,مشفق,Dollar,past,go
mean,معنی بخشیدن,Kerman,valve,June
king,سلطان,small,beneath,word
queen,شهبانو,solution,January,including
knowledge,دانش,last,queen,length
ignorance,جهل,province,finding,go
known,برملا,iron,rear,beautiful
